SPFB.RTS,1,20200813,131500,131680.0000000,131900.0000000,131540.0000000,131780.0000000,11411
SPFB.RTS,1,20200813,133000,131770.0000000,131980.0000000,131750.0000000,131880.0000000,8452
SPFB.RTS,1,20200813,134500,131890.0000000,131930.0000000,131680.0000000,131720.0000000,6903
SPFB.RTS,1,20200813,134500,131890.0000000,131930.0000000,131570.0000000,131680.0000000,14889
SPFB.RTS,1,20200813,141500,131670.0000000,131720.0000000,131480.0000000,131580.0000000,8973
SPFB.RTS,1,20200813,143000,131570.0000000,131580.0000000,131400.0000000,131420.0000000,8746
SPFB.RTS,1,20200813,144500,131420.0000000,131670.0000000,131370.0000000,131560.0000000,8098
SPFB.RTS,1,20200813,150000,131550.0000000,131550.0000000,131240.0000000,131290.0000000,12095
SPFB.RTS,1,20200813,151500,131270.0000000,131280.0000000,131010.0000000,131220.0000000,12869
SPFB.RTS,1,20200813,153000,131210.0000000,131630.0000000,131210.0000000,131580.0000000,12741
SPFB.RTS,1,20200813,154500,131570.0000000,131580.0000000,131300.0000000,131440.0000000,6527
SPFB.RTS,1,20200813,160000,131440.0000000,131470.0000000,131180.0000000,131310.0000000,8294
SPFB.RTS,1,20200813,161500,131300.0000000,131350.0000000,131070.0000000,131100.0000000,6670
SPFB.RTS,1,20200813,163000,131090.0000000,131690.0000000,130940.0000000,131690.0000000,18483
SPFB.RTS,1,20200813,164500,131690.0000000,132160.0000000,131590.0000000,132090.0000000,19085
SPFB.RTS,1,20200813,170000,132080.0000000,132360.0000000,131930.0000000,132270.0000000,19372
SPFB.RTS,1,20200813,171500,132270.0000000,132410.0000000,132060.0000000,132240.0000000,15413
SPFB.RTS,1,20200813,173000,132240.0000000,132470.0000000,132200.0000000,132300.0000000,12574
SPFB.RTS,1,20200813,174500,132300.0000000,132370.0000000,132160.0000000,132330.0000000,9609
SPFB.RTS,1,20200813,180000,132320.0000000,132390.0000000,132150.0000000,132210.0000000,7339
SPFB.RTS,1,20200813,181500,132210.0000000,132360.0000000,132110.0000000,132300.0000000,6271
SPFB.RTS,1,20200813,183000,132300.0000000,132490.0000000,132210.0000000,132330.0000000,11329
SPFB.RTS,1,20200813,183000,132300.0000000,132700.0000000,132210.0000000,132440.0000000,19059
SPFB.RTS,1,20200813,191500,132430.0000000,132530.0000000,132430.0000000,132480.0000000,3024
SPFB.RTS,1,20200813,193000,132480.0000000,132620.0000000,132470.0000000,132550.0000000,3364
SPFB.RTS,1,20200813,194500,132560.0000000,132650.0000000,132510.0000000,132560.0000000,2471
SPFB.RTS,1,20200813,200000,132560.0000000,132610.0000000,132210.0000000,132280.0000000,4958
SPFB.RTS,1,20200813,201500,132280.0000000,132400.0000000,132240.0000000,132370.0000000,3570
SPFB.RTS,1,20200813,203000,132360.0000000,132370.0000000,132200.0000000,132280.0000000,2512
SPFB.RTS,1,20200813,204500,132270.0000000,132460.0000000,132270.0000000,132450.0000000,2510
SPFB.RTS,1,20200813,210000,132450.0000000,132480.0000000,132230.0000000,132280.0000000,2945
SPFB.RTS,1,20200813,211500,132270.0000000,132300.0000000,131850.0000000,132130.0000000,8342
SPFB.RTS,1,20200813,213000,132130.0000000,132130.0000000,131820.0000000,131930.0000000,4827
SPFB.RTS,1,20200813,214500,131940.0000000,132090.0000000,131770.0000000,131970.0000000,5032
SPFB.RTS,1,20200813,220000,131960.0000000,132090.0000000,131930.0000000,132060.0000000,2470
SPFB.RTS,1,20200813,221500,132070.0000000,132330.0000000,132050.0000000,132290.0000000,3849
SPFB.RTS,1,20200813,223000,132290.0000000,132320.0000000,132170.0000000,132230.0000000,2381
SPFB.RTS,1,20200813,224500,132240.0000000,132300.0000000,132130.0000000,132290.0000000,3010
SPFB.RTS,1,20200813,230000,132290.0000000,132440.0000000,132220.0000000,132420.0000000,2563
SPFB.RTS,1,20200813,231500,132410.0000000,132430.0000000,132330.0000000,132420.0000000,1075
SPFB.RTS,1,20200813,233000,132420.0000000,132540.0000000,132360.0000000,132510.0000000,1748
SPFB.RTS,1,20200814,100000,132590.0000000,132830.0000000,131840.0000000,132010.0000000,29517
SPFB.RTS,1,20200814,101500,132010.0000000,132280.0000000,131970.0000000,132100.0000000,9628
SPFB.RTS,1,20200814,103000,132090.0000000,132110.0000000,131740.0000000,131780.0000000,13855
SPFB.RTS,1,20200814,104500,131790.0000000,131800.0000000,131240.0000000,131330.0000000,24184
SPFB.RTS,1,20200814,110000,131330.0000000,131450.0000000,131000.0000000,131200.0000000,20482
SPFB.RTS,1,20200814,111500,131200.0000000,131210.0000000,130760.0000000,131040.0000000,22660
